masco_code,masco_code_printed,role_title,source_parent_group_code,source_parent_role_id,source_page_granular_index,rating_method,source,task_text_source,embedding_text
251221,2512-21,Navision Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251222,2512-22,Net Sharepoint Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251223,2512-23,Software Engineer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251224,2512-24,Siebel Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251225,2512-25,Software Analyst,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251226,2512-26,Software Design Engineers,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251227,2512-27,Root Cause Failure Analysis (RCFA) Engineer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251228,2512-28,SAP IT and Finance Applications Developers (Systems Applications and Products),2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251229,2512-29,SAP Application Developer (Systems Applications and Products),2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251230,2512-30,OpenText Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251231,2512-31,Data Visualization Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251232,2512-32,Debug Software Engineer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251233,2512-33,"Computer Engineer, Software",2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251234,2512-34,iOS Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251235,2512-35,Android Developer,2512,R01,355,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251236,2512-36,Mobile Application Developer (Mobile App),2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251237,2512-37,System Application Engineer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251238,2512-38,Blockchain Developer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251239,2512-39,Linux Software Engineer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251240,2512-40,PLC Engineer (Programmable Logic Controller),2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251241,2512-41,System Engineer (Oracle),2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251242,2512-42,RPG Programmer (Role-Playing Game),2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251243,2512-43,Information System Executive,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251244,2512-44,Computer System Executive,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251245,2512-45,Computer Systems Engineer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251246,2512-46,Management Information Systems (MIS) Engineer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
251247,2512-47,System Developer,2512,R01,357,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252401,2524-01,Data Scientist,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252402,2524-02,Big Data Engineer,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252403,2524-03,Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252404,2524-04,Data Modeller,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252405,2524-05,Data Miner,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252406,2524-06,Data Architect,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252407,2524-07,Tera Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252408,2524-08,Data Predictive Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252409,2524-09,Data Mining Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252410,2524-10,Big Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252411,2524-11,Machine Learning Engineer,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252412,2524-12,Deep Learning Engineer,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252413,2524-13,Artificial Intelligence Engineer (AI),2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252414,2524-14,Data Steward,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252415,2524-15,E- Commerce Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252416,2524-16,Business Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252417,2524-17,Expert Big Data Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252418,2524-18,Extract Transform Load Developer,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252419,2524-19,Electronic Data Processing Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252420,2524-20,Oracle Database Analyst,2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
252421,2524-21,SQL Database Analyst (Structured Query Language),2524,R02,359,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254301,2543-01,Web Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254302,2543-02,Graphic Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254303,2543-03,Typographical Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254304,2543-04,Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254305,2543-05,Multimedia Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254306,2543-06,Publication Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254307,2543-07,Virtual Environment Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254308,2543-08,Creative Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254309,2543-09,Character Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254310,2543-10,Flash Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254311,2543-11,Interface Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254312,2543-12,Systems/Computer Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254313,2543-13,UI Designer (User Interphase),2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254314,2543-14,UX Designer (User Experience),2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254315,2543-15,Design Architect,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254316,2543-16,Digital Designer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254317,2543-17,Creative Team Leader,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254318,2543-18,Character Rigger,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
254319,2543-19,System Technical Writer,2543,R06,361,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283301,2833-01,Simultaneous Interpreters Grade N41,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283302,2833-02,Translator,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283303,2833-03,Interpreter,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283304,2833-04,Philologist,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283305,2833-05,Lexicographer,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283306,2833-06,Sign Language Interpreter,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283307,2833-07,Subtitler,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283308,2833-08,Language Planner Grade S41,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283309,2833-09,Interpreter Grade LA29,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
283310,2833-10,Interpreter Grade LA19,2833,R05,365,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412101,4121-01,Office Secretary Grade N29,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412102,4121-02,Assistant Office Secretary Grade N19,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412103,4121-03,Administrative Assistant (Secretarial) Grade 21,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412104,4121-04,Executive Assistant (Secretarial) Grade 3,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412105,4121-05,Secretarial Administrative Assistant,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412106,4121-06,Administrative Assistant (Secretarial),4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412107,4121-07,Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412108,4121-08,Confidential Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412109,4121-09,Stenography Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412110,4121-10,Sales Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412111,4121-11,School Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412112,4121-12,Office Assistant Secretary,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
412113,4121-13,Secretary/Assistant Secretary Grade 19,4121,R09,391,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422201,4222-01,Information Assistant Grade S19,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422202,4222-02,Appointments Clerk,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422203,4222-03,Customer Service Supervisor,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422204,4222-04,Call Centre Clerk,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422205,4222-05,Customer Service Assistant,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422206,4222-06,Call Centre Agent (Customer Service),4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
422207,4222-07,Customer Contact Centre Information Clerk,4222,R08,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431101,4311-01,Administrative Assistant (Accounting) Grade 21,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431102,4311-02,Executive Assistant (Accounting) Grade 3,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431103,4311-03,Ledger Clerk,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431104,4311-04,Book-keeping Machine Clerk,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431105,4311-05,Book-keeping Clerk,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431106,4311-06,Ledger Bookkeeper,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431107,4311-07,Account Clerk,4311,R07,393,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431108,4311-08,Accounting Payable Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431109,4311-09,Accounting Receivable Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431110,4311-10,Account and Promotion Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431111,4311-11,Invoice Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431112,4311-12,Auction Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431113,4311-13,Administrative and Accounting Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431114,4311-14,Audit Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431115,4311-15,Credit Control Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431116,4311-16,Credit Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431117,4311-17,Credit Control Assistant,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431118,4311-18,Billing Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431119,4311-19,Property Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431120,4311-20,Cost Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431121,4311-21,Estimating Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431122,4311-22,Cost Computing Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431123,4311-23,Office Cash Clerk,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431124,4311-24,Costing Assistant,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431125,4311-25,Accounting Assistant Grade W19,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431126,4311-26,AuditAssistant Grade W19,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431127,4311-27,Administrative Assistant (Audit) Grade 21,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431128,4311-28,Executive Assistant (Audit) Grade 3,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431129,4311-29,Financial Assistant,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431130,4311-30,Accounts Assistant,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431131,4311-31,"Administrative Assistant, Auditing",4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431132,4311-32,Energy Audit Assistant Technician,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
431133,4311-33,Account Keeper Grade 14,4311,R07,395,D11 unit-group inheritance permitted by task brief; exact anchor occupations retain flexible_role=true.,MASCO 2020 official PDF,D1 MASCO unit-group task section,role_title + occupation_description + task_summary
