"skill_id","alias","alias_display_title","raw_labels_json","all_alias_sources","normalization_rule","source_url"
"1e186b86-9ef9-405b-94d0-73593c5f6dc2","take orthodontic tool","Take Orthodontic Tool","[""take orthodontic tool""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e186b86-9ef9-405b-94d0-73593c5f6dc2"
"1e186b86-9ef9-405b-94d0-73593c5f6dc2","take orthodontic tools","Take Orthodontic Tools","[""take orthodontic tools""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e186b86-9ef9-405b-94d0-73593c5f6dc2"
"1e186b86-9ef9-405b-94d0-73593c5f6dc2","utilize orthodontic tools","Utilize Orthodontic Tools","[""utilize orthodontic tools""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e186b86-9ef9-405b-94d0-73593c5f6dc2"
"1e25d043-0307-4e50-8a19-9e7cce22caea","analyse needs for restoration","Analyse Needs for Restoration","[""analyse needs for restoration""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e25d043-0307-4e50-8a19-9e7cce22caea"
"1e25d043-0307-4e50-8a19-9e7cce22caea","assess and list needs for conservation","Assess and List Needs for Conservation","[""assess and list needs for conservation""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e25d043-0307-4e50-8a19-9e7cce22caea"
"1e25d043-0307-4e50-8a19-9e7cce22caea","assess needs for restoration","Assess Needs for Restoration","[""assess needs for restoration""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e25d043-0307-4e50-8a19-9e7cce22caea"
"1e25d043-0307-4e50-8a19-9e7cce22caea","check and report on future conservation needs","Check and Report on Future Conservation Needs","[""check and report on future conservation needs""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e25d043-0307-4e50-8a19-9e7cce22caea"
"1e3222fa-724d-41f0-9b0a-e88d1003cd35","carry out feasibility study on solar absorption cooling","Carry out Feasibility Study on Solar Absorption Cooling","[""carry out feasibility study on solar absorption cooling""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35"
"1e3222fa-724d-41f0-9b0a-e88d1003cd35","do a feasibility study on solar absorption cooling","Do a Feasibility Study on Solar Absorption Cooling","[""do a feasibility study on solar absorption cooling""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3222fa-724d-41f0-9b0a-e88d1003cd35"
"1e38f5be-bb7d-42c5-8301-c16cf400f8ee","energies","Energies","[""energies""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee"
"1e38f5be-bb7d-42c5-8301-c16cf400f8ee","fuel","Fuel","[""fuel""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e38f5be-bb7d-42c5-8301-c16cf400f8ee"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","identify cause of nutritional imbalances","Identify Cause of Nutritional Imbalances","[""identify cause of nutritional imbalances""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","identify causes of nutritional imbalance","Identify Causes of Nutritional Imbalance","[""identify causes of nutritional imbalance""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","identify causes of nutritional imbalances","Identify Causes of Nutritional Imbalances","[""identify causes of nutritional imbalances""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","identify reasons for nutritional disproportions","Identify Reasons for Nutritional Disproportions","[""identify reasons for nutritional disproportions""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","identify the nature of nutritional imbalance","Identify the Nature of Nutritional Imbalance","[""identify the nature of nutritional imbalance""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3c2776-fd81-43cd-a6ff-53ada8fcf540","recognize root causes of nutritional disproportions","Recognize Root Causes of Nutritional Disproportions","[""recognize root causes of nutritional disproportions""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3c2776-fd81-43cd-a6ff-53ada8fcf540"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","blasting materials","Blasting Materials","[""blasting materials""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","blasting techniques","Blasting Techniques","[""blasting techniques""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","charge of explosive","Charge of Explosive","[""charge of explosive""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","explosive charge","Explosive Charge","[""explosive charge""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","explosive materials","Explosive Materials","[""explosive materials""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","pyrotechnic materials","Pyrotechnic Materials","[""pyrotechnic materials""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","pyrotechnics","Pyrotechnics","[""pyrotechnics""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e3e0736-6d4a-4a65-8787-1fa16bff5660","reactive substance","Reactive Substance","[""reactive substance""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e3e0736-6d4a-4a65-8787-1fa16bff5660"
"1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5","ensure the production of juveniles at the nursery stage","Ensure the Production of Juveniles at the Nursery Stage","[""ensure the production of juveniles at the nursery stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5"
"1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5","ensuring the production of juveniles at the nursery stage","Ensuring the Production of Juveniles at the Nursery Stage","[""ensuring the production of juveniles at the nursery stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5"
"1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5","maintaining the production of juveniles at the nursery stage","Maintaining the Production of Juveniles at the Nursery Stage","[""maintaining the production of juveniles at the nursery stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5"
"1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5","production of juveniles ensuring at the nursery stage","Production of Juveniles Ensuring at the Nursery Stage","[""production of juveniles ensuring at the nursery stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5"
"1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5","production of juveniles maintaining at the nursery stage","Production of Juveniles Maintaining at the Nursery Stage","[""production of juveniles maintaining at the nursery stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e48c5d9-b4e2-4069-8ab0-0a2e84e050f5"
"1e63f0c8-07ac-4ad6-a996-7556f25459f2","adjust lights on stage","Adjust Lights on Stage","[""adjust lights on stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e63f0c8-07ac-4ad6-a996-7556f25459f2"
"1e63f0c8-07ac-4ad6-a996-7556f25459f2","coordinate stage lights","Coordinate Stage Lights","[""coordinate stage lights""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e63f0c8-07ac-4ad6-a996-7556f25459f2"
"1e63f0c8-07ac-4ad6-a996-7556f25459f2","focus lights on stage","Focus Lights on Stage","[""focus lights on stage""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e63f0c8-07ac-4ad6-a996-7556f25459f2"
"1e63f0c8-07ac-4ad6-a996-7556f25459f2","focus stage lighting","Focus Stage Lighting","[""focus stage lighting""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e63f0c8-07ac-4ad6-a996-7556f25459f2"
"1e77e42a-181f-4b48-8e74-201ce50ffc29","examine current data","Examine Current Data","[""examine current data""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e77e42a-181f-4b48-8e74-201ce50ffc29"
"1e7ed56a-6d6b-422f-962e-38543d150755","ict system upgrade","ICT System Upgrade","[""ICT system upgrade""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e7ed56a-6d6b-422f-962e-38543d150755"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","adjust furnace temperature","Adjust Furnace Temperature","[""adjust furnace temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","adjust oven temperature","Adjust Oven Temperature","[""adjust oven temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","adjusting furnace temperature","Adjusting Furnace Temperature","[""adjusting furnace temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","change oven temperature","Change Oven Temperature","[""change oven temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","control furnace temperature","Control Furnace Temperature","[""control furnace temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","controlling furnace temperature","Controlling Furnace Temperature","[""controlling furnace temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","controlling of furnace temperature","Controlling of Furnace Temperature","[""controlling of furnace temperature""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","furnace temperature maintenance","Furnace Temperature Maintenance","[""furnace temperature maintenance""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","oven temperature adjusting","Oven Temperature Adjusting","[""oven temperature adjusting""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e82d6b1-9f46-498e-a53e-d9aa7ebbae50","oven temperature changing","Oven Temperature Changing","[""oven temperature changing""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e82d6b1-9f46-498e-a53e-d9aa7ebbae50"
"1e8751e3-9b7a-4230-a6e5-83bf57fb70b6","observe the show and maintain the artistic quality","Observe the Show and Maintain the Artistic Quality","[""observe the show and maintain the artistic quality""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e8751e3-9b7a-4230-a6e5-83bf57fb70b6"
"1e8751e3-9b7a-4230-a6e5-83bf57fb70b6","safeguard quality of artistic performance","Safeguard Quality of Artistic Performance","[""safeguard quality of artistic performance""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e8751e3-9b7a-4230-a6e5-83bf57fb70b6"
"1e8751e3-9b7a-4230-a6e5-83bf57fb70b6","safeguard the performances' artistic quality","Safeguard the Performances' Artistic Quality","[""safeguard the performances' artistic quality""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e8751e3-9b7a-4230-a6e5-83bf57fb70b6"
"1e8751e3-9b7a-4230-a6e5-83bf57fb70b6","watch the show and ensure artistic quality","Watch the Show and Ensure Artistic Quality","[""watch the show and ensure artistic quality""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e8751e3-9b7a-4230-a6e5-83bf57fb70b6"
"1e887ec5-cc41-4517-b3b2-0805ab4293c0","create measuring equipment define measuring equipment","Create Measuring Equipment Define Measuring Equipment","[""create measuring equipment define measuring equipment""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e887ec5-cc41-4517-b3b2-0805ab4293c0"
"1e887ec5-cc41-4517-b3b2-0805ab4293c0","developing measuring equipment","Developing Measuring Equipment","[""developing measuring equipment""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e887ec5-cc41-4517-b3b2-0805ab4293c0"
"1e887ec5-cc41-4517-b3b2-0805ab4293c0","prepare measuring equipment","Prepare Measuring Equipment","[""prepare measuring equipment""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e887ec5-cc41-4517-b3b2-0805ab4293c0"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","create shooting scripts","Create Shooting Scripts","[""create shooting scripts""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","creating a shooting script","Creating a Shooting Script","[""creating a shooting script""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","draft a shooting script","Draft a Shooting Script","[""draft a shooting script""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","establish a shooting script","Establish a Shooting Script","[""establish a shooting script""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","make a shooting script","Make a Shooting Script","[""make a shooting script""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1e929fc8-bf0c-4222-925c-f31e1dfc74ad","write a shooting script","Write a Shooting Script","[""write a shooting script""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1e929fc8-bf0c-4222-925c-f31e1dfc74ad"
"1ea8cd01-71b5-43de-af75-b742651dc148","compile criminal profiles","Compile Criminal Profiles","[""compile criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","create criminal profile","Create Criminal Profile","[""create criminal profile""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","creating criminal profiles","Creating Criminal Profiles","[""creating criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","define criminal profiles","Define Criminal Profiles","[""define criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","develop criminal profiles","Develop Criminal Profiles","[""develop criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","draw up criminal profiles","Draw up Criminal Profiles","[""draw up criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ea8cd01-71b5-43de-af75-b742651dc148","prepare criminal profiles","Prepare Criminal Profiles","[""prepare criminal profiles""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ea8cd01-71b5-43de-af75-b742651dc148"
"1ead478f-4e9d-4aa7-a728-823fc1e894f5","assessing waste type","Assessing Waste Type","[""assessing waste type""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5"
"1ead478f-4e9d-4aa7-a728-823fc1e894f5","evaluate waste type","Evaluate Waste Type","[""evaluate waste type""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5"
"1ead478f-4e9d-4aa7-a728-823fc1e894f5","evaluating waste type","Evaluating Waste Type","[""evaluating waste type""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5"
"1ead478f-4e9d-4aa7-a728-823fc1e894f5","waste type assessing","Waste Type Assessing","[""waste type assessing""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5"
"1ead478f-4e9d-4aa7-a728-823fc1e894f5","waste type evaluating","Waste Type Evaluating","[""waste type evaluating""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1ead478f-4e9d-4aa7-a728-823fc1e894f5"
"1eb9469c-a11a-4595-be46-96ab15f1397a","assess the healthy development of the new-born infant","Assess the Healthy Development of the New-Born Infant","[""assess the healthy development of the new-born infant""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1eb9469c-a11a-4595-be46-96ab15f1397a"
"1eb9469c-a11a-4595-be46-96ab15f1397a","examine a new-born infant","Examine a New-Born Infant","[""examine a new-born infant""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1eb9469c-a11a-4595-be46-96ab15f1397a"
"1eb9469c-a11a-4595-be46-96ab15f1397a","examine new-born infants","Examine New-Born Infants","[""examine new-born infants""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1eb9469c-a11a-4595-be46-96ab15f1397a"
"1eb9469c-a11a-4595-be46-96ab15f1397a","perform neonatal examination","Perform Neonatal Examination","[""perform neonatal examination""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1eb9469c-a11a-4595-be46-96ab15f1397a"
"1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7","clinical psychology expert services","Clinical Psychology Expert Services","[""clinical psychology expert services""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7"
"1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7","expert service in clinical psychology","Expert Service in Clinical Psychology","[""expert service in clinical psychology""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7"
"1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7","expert services in clinical psychology field","Expert Services in Clinical Psychology Field","[""expert services in clinical psychology field""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7"
"1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7","high quality services provided in clinical psychology","High Quality Services Provided in Clinical Psychology","[""high quality services provided in clinical psychology""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edc9d4c-66b5-4268-9b7c-917d3e4b4dc7"
"1edd57be-9746-42ad-87e4-f468f0950628","analyse new food ingredients","Analyse New Food Ingredients","[""analyse new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","investigate new food ingredients","Investigate New Food Ingredients","[""investigate new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","look for new food ingredients","Look for New Food Ingredients","[""look for new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","probe new food ingredients","Probe New Food Ingredients","[""probe new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","research a new food ingredient","Research a New Food Ingredient","[""research a new food ingredient""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","research of new food ingredients","Research of New Food Ingredients","[""research of new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1edd57be-9746-42ad-87e4-f468f0950628","researching new food ingredients","Researching New Food Ingredients","[""researching new food ingredients""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1edd57be-9746-42ad-87e4-f468f0950628"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","compile electrical wiring diagram","Compile Electrical Wiring Diagram","[""compile electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","creating electrical wiring diagram","Creating Electrical Wiring Diagram","[""creating electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","develop electrical wiring diagram","Develop Electrical Wiring Diagram","[""develop electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","draft electrical wiring diagram","Draft Electrical Wiring Diagram","[""draft electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","draw up electrical wiring diagram","Draw up Electrical Wiring Diagram","[""draw up electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
"1f1cdba2-4887-45ef-9eb0-235e7f63fa8b","prepare electrical wiring diagram","Prepare Electrical Wiring Diagram","[""prepare electrical wiring diagram""]","esco_altlabel","NFKC + collapsed whitespace + lowercase; canonical duplicates omitted","http://data.europa.eu/esco/skill/1f1cdba2-4887-45ef-9eb0-235e7f63fa8b"
