role_id,skill_id,skill_name,skill_type,importance
M214401,a8d41cca-3bc9-4d2a-ae09-436dabe86e21,draft design specifications,skill/competence,100
M214401,57869946-cec2-4121-981c-84c9846c58d0,electric current,knowledge,50
M214401,2bbdea06-a265-42b5-bb4f-7241b661f069,electromechanics,knowledge,50
M214401,209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,knowledge,100
M214401,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,100
M214401,6f5850ea-5785-4e2c-b062-743066fd5bdb,environmental legislation,knowledge,50
M214401,ed938748-60ae-4964-a657-ff2685ecc0d0,evaluate engine performance,skill/competence,50
M214401,31c69100-b612-4a61-8db5-fd314318854c,execute analytical mathematical calculations,skill/competence,100
M214401,87b1c959-236d-4761-b3be-b1c729497f75,fluid mechanics,knowledge,100
M214401,0b8da079-f587-403f-a6ad-cd18b8150044,gather technical information,skill/competence,50
M214401,68e66ed6-a171-4350-8ec1-2cfc4cae50e4,hydraulics,knowledge,50
M214401,a1816dfd-dbdc-4499-bef3-ff81dd895b33,industrial engineering,knowledge,100
M214401,49830020-70f3-41ee-801d-dd19533f9ae9,inspect engine rooms,skill/competence,50
M214401,818c2b89-1335-4443-ada7-e1046862e273,install automation components,skill/competence,50
M214401,455a7133-cf0f-4c74-a91f-fd35c0d25b79,install mechatronic equipment,skill/competence,50
M214401,ecd368bc-6383-4a03-9b61-46e0a94750f7,instruct on energy saving technologies,skill/competence,50
M214401,f03a3387-c4a7-41e3-a5d4-dd4577147940,integrated design,knowledge,100
M214401,0458f6a0-cb54-4ff5-a543-b2c5354e17c0,keep up with digital transformation of industrial processes,skill/competence,50
M214401,386774ac-fe5b-431a-b485-9aec0bf5c09e,maintain electrical equipment,skill/competence,50
M214401,7341904f-5913-470c-8c53-bc832df248ec,maintain robotic equipment,skill/competence,50
M214401,2ac4b20b-bf0f-44e4-910e-090de3d4bbab,manage engine-room resources,skill/competence,100
M214401,020b3c27-bae1-4b85-9d6f-eccee0f5ed99,manage supplies,skill/competence,50
M214401,14593aaa-def7-4766-ba88-03e89c8f51b7,manage the operation of propulsion plant machinery,skill/competence,50
M214401,2964011e-f828-4c6c-b98b-51e984d66365,material mechanics,knowledge,100
M214401,0760bfac-9a03-427a-ad84-ccd33a2f2ae8,mathematical modelling,knowledge,50
M214401,9c071f1d-eac3-449d-b004-c14775b5a3b9,mechanical engineering,knowledge,100
M214401,efa141df-f382-418f-9121-bd88fd735669,mechanics,knowledge,100
M214401,7566f0b4-7f6e-455c-abb5-ec58e57f7e17,mechanics of motor vehicles,knowledge,100
M214401,af0bbc31-b54d-4e8d-82b1-2e91a1115523,mechanics of trains,knowledge,100
M214401,d88cb3f1-8e02-4618-bf32-4b0488066934,mechatronics,knowledge,100
M214401,4107d971-baf4-4118-a217-4025810d6256,micromechatronic engineering,knowledge,50
M214401,d8045ecd-22f3-4711-bb51-58969d9f28c7,operate precision machinery,skill/competence,50
M214401,f774cc69-f0cf-4767-bf13-9b16dc7f7c07,operate ship propulsion system,skill/competence,50
M214401,1e3222fa-724d-41f0-9b0a-e88d1003cd35,perform a feasibility study on solar absorption cooling,skill/competence,100
M214401,2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,perform data analysis,skill/competence,50
M214401,6561f116-70de-47d8-80b8-f0e2a1d2cf11,perform feasibility study on solar heating,skill/competence,100
M214401,4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,skill/competence,100
M214401,bf419e00-8548-491a-a06f-d72ab439df2f,pneumatics,knowledge,100
M214401,2fea2558-630e-480d-9e12-47a05bc19b55,precision mechanics,knowledge,50
M214401,e921279a-1a7e-4900-9720-bde93ae3e70e,prepare production prototypes,skill/competence,50
M214401,54804209-6aac-4ca4-bf3c-aef4fbe18f8c,principles of mechanical engineering,knowledge,100
M214401,3b3b7373-220a-4287-87cf-e24a208b63c6,quality and cycle time optimisation,knowledge,50
M214401,92f54ff7-f6d8-4702-8e0f-2d7d3254a7fd,re-assemble engines,skill/competence,50
M214401,b07daddc-8625-4360-946e-ad2b0e56ebf6,read engineering drawings,skill/competence,50
M214401,68b6ef08-d823-489d-a95c-752ae6f6e6a7,read standard blueprints,skill/competence,50
M214401,1bc7c69b-4292-4592-b854-f48165a06082,repair engines,skill/competence,50
M214401,7a950986-27fe-4b6c-adf3-88f211e77019,robotic components,knowledge,50
M214401,e87ec79a-c9ff-46f5-84fa-7a0f394cdf40,robotics,knowledge,50
M214401,e975b791-b488-4935-be44-06f2f9a443bb,set up automotive robot,skill/competence,50
M214401,d9818afc-1dec-4944-8c9c-e3ae8fad176d,set up the controller of a machine,skill/competence,50
M214401,999f0cf8-0d78-492c-be17-06ee15bce47a,simulate mechatronic design concepts,skill/competence,50
M214401,9ccb56ee-3d5f-4d48-8692-8f96fe1e4adb,solar absorption cooling system,knowledge,100
M214401,a4557e97-d7f9-4669-88b0-c57591acce80,solid mechanics,knowledge,100
M214401,303c6ab0-21c3-4b09-ac77-d405936857d9,sustainable installation materials,knowledge,100
M214401,59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,knowledge,100
M214401,6c65bbce-15ce-447e-9666-0fe928f5588c,test mechatronic units,skill/competence,50
M214401,3a116ee0-19d4-49e9-a8f0-f2cd4f51c463,transmission towers,knowledge,50
M214401,a99c6783-50c0-4f7a-99df-bf93429ef6dc,use precision tools,skill/competence,100
M214401,541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,100
M214404,42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,skill/competence,100
M214404,81a2db2c-7e55-44d0-9cd9-74c25147d7cd,analyse test data,skill/competence,50
M214404,27d26fd6-5795-4f0a-884e-112df7c68314,apply arc welding techniques,skill/competence,100
M214404,43032597-223c-4559-bdf9-abf0a312839a,apply brazing techniques,skill/competence,50
M214404,c32ad607-0c4d-4e34-b73f-668298f7bf13,apply technical communication skills,skill/competence,100
M214404,f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,skill/competence,100
M214404,a2b5dcf3-5b6a-453d-876c-cff540c0faf1,CAD software,knowledge,50
M214404,9f34107c-8db0-4b00-84d8-3f64e400c80c,consult technical resources,skill/competence,100
M214404,7af6e9e8-1e11-4c0b-b7c6-ac96bbbbc674,coordinate engineering teams,skill/competence,50
M214404,46e1b714-94f4-462d-88e6-31f442708812,define manufacturing quality criteria,skill/competence,50
M214404,d9e5349e-8791-49c2-8ba4-839fdd1606c2,define technical requirements,skill/competence,100
M214404,3c333552-8d89-43f5-90bd-856e15bec433,design drawings,knowledge,100
M214404,d73a88a6-6325-4c2b-887c-5d598580afad,develop new welding techniques,skill/competence,100
M214404,fc4fcb4b-993f-4f2c-b158-c2171ec18ed8,draw design sketches,skill/competence,100
M214404,209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,knowledge,100
M214404,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,100
M214404,8fea133a-8e3d-4ae6-89b6-94961445ee85,ensure correct gas pressure,skill/competence,50
M214404,c927ec6e-9082-4b22-afd3-0c4e219eaf73,ensure equipment maintenance,skill/competence,50
M214404,68269b0a-35c5-4867-bc17-a0b0230fe60c,ensure finished product meet requirements,skill/competence,50
M214404,9f8a0463-e34e-4af0-ae66-f9a0f3a82180,ensure fulfilment of legal requirements,skill/competence,100
M214404,8a98707e-b2ee-48fe-9f36-e47e3555ecf7,evaluate employees work,skill/competence,50
M214404,46786464-6c5b-4970-9a63-2f2fb29b4c12,ferrous metal processing,knowledge,50
M214404,f5f5b244-6cea-4fbc-8a50-8f712791bc09,follow company standards,skill/competence,50
M214404,68698869-c13c-4563-adc7-118b7644f45d,identify customer's needs,skill/competence,50
M214404,5f97fac8-2001-4b81-ae8b-22f9062d921a,identify hazards in the workplace,skill/competence,50
M214404,a1816dfd-dbdc-4499-bef3-ff81dd895b33,industrial engineering,knowledge,100
M214404,1a3660c2-011c-4e96-9b1d-529afc305428,inspect quality of products,skill/competence,50
M214404,f14ff4b7-be1e-4b55-b39b-520005f8a97e,liaise with managers,skill/competence,100
M214404,99ca6ed2-b6b8-4eb0-8180-92e750e546be,liaise with quality assurance,skill/competence,50
M214404,dc72d646-4e40-405a-8fa9-a410c60e490b,maintain safe engineering watches,skill/competence,50
M214404,3786b61f-f22e-48d1-af8d-ad4c354534db,manufacturing processes,knowledge,100
M214404,4339176e-3acd-4f7f-a5d9-445bee3d23f2,mathematics,knowledge,50
M214404,10f24e0d-bd23-4432-b96b-e9f23136c503,operate brazing equipment,skill/competence,50
M214404,14b4a40e-da80-452a-86d6-88a959052219,operate oxy-fuel welding torch,skill/competence,100
M214404,f30a7ea4-77dd-452c-8a2d-b06c12606a7f,operate soldering equipment,skill/competence,100
M214404,2fcd95a4-1f9a-41cf-95a9-4701bde476b4,operate welding equipment,skill/competence,100
M214404,60ff3eac-7d4d-4e51-87b8-74c3b5d62498,perform metal active gas welding,skill/competence,50
M214404,f015c5d5-6a1c-4f63-9012-a05f4f34105e,perform metal inert gas welding,skill/competence,50
M214404,4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,skill/competence,100
M214404,465ff64a-1271-4064-8ed1-e969cb68d8b4,perform test run,skill/competence,50
M214404,a51adea8-bf02-488a-a0d8-b0961caca5b0,perform tungsten inert gas welding,skill/competence,50
M214404,34016949-da9c-4107-98e3-1080ae405e27,perform welding inspection,skill/competence,100
M214404,e921279a-1a7e-4900-9720-bde93ae3e70e,prepare production prototypes,skill/competence,100
M214404,12c7b323-d870-4f5b-9d7d-d9f525206d77,production processes,knowledge,100
M214404,328733a7-6d84-420d-a65c-2a8014fadc60,record test data,skill/competence,50
M214404,8ed0f653-795d-422b-8856-a55ec250bb88,research welding techniques,skill/competence,100
M214404,f33b0ef2-7fe1-4ac1-96c4-36a1bff1771b,select filler metal,skill/competence,100
M214404,34250f4b-b39e-42bd-a2d7-783e90051b08,spot metal imperfections,skill/competence,100
M214404,9601b2a8-68e4-4906-9306-a23679b8f0b0,supervise staff,skill/competence,50
M214404,59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,knowledge,100
M214404,7f107a85-d6ac-410f-a995-d635c5aa418b,types of metal,knowledge,100
M214404,541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,100
M214404,530cb489-d900-46ab-9350-4d50ccd49eea,welding techniques,knowledge,100
M214407,42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,skill/competence,100
M214407,80466be3-825a-456a-94ec-9c83c0007f0c,aerodynamics,knowledge,50
M214407,5dd96c59-5955-474b-8cf5-e986a5b50f1a,aerospace engineering,knowledge,100
M214407,532bcdca-a889-4dea-8f7f-4e03d8cfd0d2,aircraft mechanics,knowledge,100
M214407,f1b5800e-b763-4740-9586-3fef30568e81,analyse production processes for improvement,skill/competence,50
M214407,4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,apply advanced manufacturing,skill/competence,50
M214407,f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,skill/competence,100
M214407,e95058a6-e139-42e7-a470-72038a606649,assess financial viability,skill/competence,100
M214407,6ed67cf0-d8b9-4025-8b6e-a29a11e6b977,build a product's physical model,skill/competence,50
M214407,82313e12-9d39-47d1-b7c9-78bbd6bb50e2,CAE software,knowledge,50
M214407,0823ccef-813f-4f22-afef-ac0d68615e8f,computer simulation,knowledge,100
M214407,bbd57056-80e0-45bb-a2c1-658ed99a1251,conduct performance tests,skill/competence,50
M214407,feceacee-d425-4e73-821a-02dfb85084db,control production,skill/competence,50
M214407,53403f06-6c51-4a24-9491-d8a6200526ce,create a product's virtual model,skill/competence,50
M214407,c69fe106-693e-4633-8c80-9734e52700b1,defense system,knowledge,50
M214407,4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,design principles,knowledge,50
M214407,bacbfc27-4b5d-47de-8bfd-af5fa27562a2,design prototypes,skill/competence,50
M214407,f10142ce-d522-49c3-9fd1-054fb63529d4,develop test procedures,skill/competence,50
M214407,a8d41cca-3bc9-4d2a-ae09-436dabe86e21,draft design specifications,skill/competence,50
M214407,209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,knowledge,100
M214407,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,100
M214407,be566f3e-6c21-4799-a7d0-fa4abbcb71cd,ensure aircraft compliance with regulation,skill/competence,100
M214407,d74df140-eb69-43e2-bac9-1cafc824d702,execute feasibility study,skill/competence,100
M214407,87b1c959-236d-4761-b3be-b1c729497f75,fluid mechanics,knowledge,50
M214407,af2eb9ef-c98d-4ab2-b4dd-049cdb30e665,"guidance, navigation and control",knowledge,50
M214407,a1816dfd-dbdc-4499-bef3-ff81dd895b33,industrial engineering,knowledge,100
M214407,b7a03115-41c9-4167-a0b6-7e40cf0fd607,manage product testing,skill/competence,50
M214407,3786b61f-f22e-48d1-af8d-ad4c354534db,manufacturing processes,knowledge,100
M214407,2964011e-f828-4c6c-b98b-51e984d66365,material mechanics,knowledge,50
M214407,0760bfac-9a03-427a-ad84-ccd33a2f2ae8,mathematical modelling,knowledge,50
M214407,9c071f1d-eac3-449d-b004-c14775b5a3b9,mechanical engineering,knowledge,50
M214407,6b9194f0-f8bb-4b9a-96a5-2203c9c2671b,oversee assembly operations,skill/competence,50
M214407,4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,skill/competence,100
M214407,d58ac822-ebcb-4932-935b-54ea816d4e32,plan test flights,skill/competence,50
M214407,12c7b323-d870-4f5b-9d7d-d9f525206d77,production processes,knowledge,100
M214407,8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,100
M214407,328733a7-6d84-420d-a65c-2a8014fadc60,record test data,skill/competence,50
M214407,47d491a9-f7c0-4b13-a10f-983d3aa0113e,safety engineering,knowledge,100
M214407,d38871eb-b988-495e-8fca-345677b597a8,state estimation,knowledge,50
M214407,783ab646-4ccd-4058-a512-152ba6c00582,stealth technology,knowledge,50
M214407,f82e10fc-392c-429e-bcc2-0b9ce5ee886f,synthetic natural environment,knowledge,50
M214407,59ea80e1-463a-4dba-82c6-d0b6d577d532,technical drawings,knowledge,100
M214407,334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,skill/competence,100
M214407,a521903b-aa32-4954-9790-961b0df1261f,unmanned air systems,knowledge,50
M214407,b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,use CAD software,skill/competence,50
M214407,7a757fa5-9a6f-43ab-9e66-f8f4dba1ffcb,use CAM software,skill/competence,50
M214407,541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,100
M214408,b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,skill/competence,100
M214408,77592603-505b-4096-97dd-d0def6bd7601,computational fluid dynamics,knowledge,100
M214408,3c333552-8d89-43f5-90bd-856e15bec433,design drawings,knowledge,100
M214408,e36c1f47-3913-4d35-a6ae-fd9a7243483f,design ventilation network,skill/competence,100
M214408,c8ac1986-38fa-43b2-89dc-50a4beeb420e,electricity,knowledge,50
M214408,95c35c3a-035f-47c2-90cf-7e934d20fc08,electronics,knowledge,50
M214408,233be639-bdb5-4099-ab40-96d537d6c1f3,ensure compliance with safety legislation,skill/competence,100
M214408,8bdd25f8-4b6e-40fe-a2cf-c1badc594114,geology,knowledge,50
M214408,a3d2c72d-1029-47fb-9d0d-4c4a57a044d9,health and safety hazards underground,knowledge,50
M214408,445b65c5-5b16-4f66-94ce-f2a7f49f9ee7,manage emergency procedures,skill/competence,100
M214408,6caa915b-b80d-4b43-8bbc-54914e0d5032,manage mine ventilation,skill/competence,100
M214408,efa141df-f382-418f-9121-bd88fd735669,mechanics,knowledge,50
M214408,4064716d-6714-48ea-95a0-ef81c2b31672,mine safety legislation,knowledge,100
M214408,5eeac647-dc4b-496d-b109-c90b58006021,mining engineering,knowledge,50
M214408,d4acc9e9-5302-4c55-8869-7c1882887690,monitor mine costs,skill/competence,50
M214408,99fc129e-360c-4174-9553-5c666a64a395,prepare scientific reports,skill/competence,100
M214408,9601b2a8-68e4-4906-9306-a23679b8f0b0,supervise staff,skill/competence,100
M214408,334e3e49-fb02-4051-809a-f06adfdc1c40,troubleshoot,skill/competence,100
M214408,a4ec696c-ac73-4bd5-8a3c-09a783cf3944,use mine planning software,skill/competence,100
M214408,541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,50
M214501,42b23922-1c40-4dbe-9e0c-7a568dfdf06b,adjust engineering designs,skill/competence,100
M214501,4d032f82-6279-48e6-9892-116440a071e3,advise on pollution prevention,skill/competence,50
M214501,f82b05a7-128b-4a72-a815-044ff6062f62,advise on waste management procedures,skill/competence,50
M214501,f1b5800e-b763-4740-9586-3fef30568e81,analyse production processes for improvement,skill/competence,50
M214501,81a2db2c-7e55-44d0-9cd9-74c25147d7cd,analyse test data,skill/competence,50
M214501,1b61166d-0495-4f16-aff0-f564d3a8afb3,analytical chemistry,knowledge,100
M214501,dcc96a49-0bac-4a9c-8f8e-a32b4e47e6eb,apply health and safety standards,skill/competence,100
M214501,f54c10e4-630d-4e50-95e9-4e9e268e8f12,approve engineering design,skill/competence,100
M214501,e541c69c-ea80-4b17-87cb-4001d0b9d303,assess environmental impact,skill/competence,100
M214501,5e641832-dafe-46fa-8e0a-b29b223f985a,assess hydrogen production technologies,skill/competence,50
M214501,21056f6a-8a85-4eb0-b709-468578b809e0,assess the feasibility of implementing developments,skill/competence,50
M214501,fb8464e3-949e-4cc0-b50b-be7cf9c3e250,basic chemicals,knowledge,50
M214501,1d4b74b0-1a48-48ec-a3cd-26cca0c212a3,biological chemistry,knowledge,50
M214501,9433da85-70fa-4a25-8f96-71fa59dd1989,biology,knowledge,50
M214501,22a40965-a2c7-43c4-853e-e0fd412383bd,chemical preservation,knowledge,50
M214501,cde9911c-f92e-4de1-811f-336e177ac4ce,chemistry,knowledge,100
M214501,74c0c0d2-aeb8-44b2-b86a-117d0455ae88,composite materials,knowledge,50
M214501,89f6560b-2194-45c9-9ece-d33049a73eef,computer engineering,knowledge,50
M214501,fd446407-b08e-49da-b8e3-7e7c79618c3f,conduct public presentations,skill/competence,50
M214501,ec0449aa-ad5b-4231-8022-907ce82e1128,contribute to registration of pharmaceutical products,skill/competence,50
M214501,03b9b491-fc9b-4868-914a-bf7cd47b5041,create solutions to problems,skill/competence,50
M214501,5d9e766b-8f17-4e17-bfab-3bb0e0719791,define quality standards,skill/competence,50
M214501,b73bda36-9c32-4045-ad4b-168b81d44662,design optical systems,skill/competence,50
M214501,1c8327dd-9af0-4124-9c4e-0342d90189d4,design pharmaceutical manufacturing systems,skill/competence,50
M214501,4c58528e-bdaa-43ad-8f5a-8ad0b8cd4bbb,design principles,knowledge,50
M214501,bacbfc27-4b5d-47de-8bfd-af5fa27562a2,design prototypes,skill/competence,50
M214501,4309a39d-af97-4e56-8d0e-5351b7b8dd01,develop chemical products,skill/competence,50
M214501,9a9e28ad-4d03-4a06-ac8e-26938a3767b3,develop components separation processes,skill/competence,100
M214501,658b6ea0-79f5-451d-a037-7593a4416c85,develop material testing procedures,skill/competence,50
M214501,d8aa87e2-bbe4-45ac-a1e4-f48b6f63952e,develop pharmaceutical drugs,skill/competence,50
M214501,a8d41cca-3bc9-4d2a-ae09-436dabe86e21,draft design specifications,skill/competence,50
M214501,4c35663d-f3c7-464a-bbdd-3568eba2dc7b,drug administration regulations,knowledge,50
M214501,3e40c7d0-0e36-4b33-bc33-0aa87eda0561,electrical engineering,knowledge,50
M214501,722be5b6-9492-46da-aeef-ddd880fdceb1,electrical instrumentation engineering,knowledge,50
M214501,c8ac1986-38fa-43b2-89dc-50a4beeb420e,electricity,knowledge,50
M214501,209a5498-3449-4689-8ed9-bd08cab4fd78,engineering principles,knowledge,100
M214501,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,100
M214501,089ee650-297e-4716-87d1-440743b70a0d,ensure compliance with environmental legislation,skill/competence,50
M214501,233be639-bdb5-4099-ab40-96d537d6c1f3,ensure compliance with safety legislation,skill/competence,50
M214501,326809fc-238d-40c2-881e-40042f7f2f0d,establish collaborative relations,skill/competence,50
M214501,ad320551-6c52-4fa3-bee9-558a44ed1e2a,evaluate pharmaceutical manufacturing process,skill/competence,50
M214501,8bc1c7da-c832-4896-a441-30d087c46aad,examine engineering principles,skill/competence,50
M214501,0ecf2d93-39a1-4b3d-8ebe-36ea879c7cd7,examine samples in dermatology,skill/competence,50
M214501,c4f97536-866b-4a4f-b91d-da07809ef2d8,execute feasibility study on hydrogen,skill/competence,50
M214501,973e711f-5c7a-43b2-9ac7-3ab95505aa00,explain the molecular basis of a disease to patients,skill/competence,50
M214501,1c08d63d-1c5e-4b9b-ad3e-f7ba7debb2d1,forecast organisational risks,skill/competence,100
M214501,13f22eb5-e3a8-405a-9d89-c8124d4a239a,good manufacturing practices,knowledge,50
M214501,b589fa82-f177-4cce-9fb4-31bbbebf792b,green chemistry,knowledge,100
M214501,51e53aff-6f8a-42ca-9cb9-47335130f4d7,human physiology,knowledge,50
M214501,451c8010-7dbb-4f96-b4d4-0955766d9eff,improve chemical processes,skill/competence,50
M214501,41ec47dd-08b3-464a-9c45-c706f3e74467,industrial software,knowledge,50
M214501,8a753714-9a19-4418-9b37-77e79d72c705,integrate new products in manufacturing,skill/competence,50
M214501,2ad081e6-0a3f-4612-ac15-7ace75d39e26,intellectual property law,knowledge,50
M214501,8259c2c0-2749-41e2-a4a8-4a64a76eab37,laboratory techniques,knowledge,50
M214501,abcfd4de-3b3d-48ed-a002-36071bad8d46,manage chemical testing procedures,skill/competence,50
M214501,aa6a8f15-75aa-48ab-a1ca-413d43b23c43,manage pharmaceutical production facilities construction,skill/competence,50
M214501,3786b61f-f22e-48d1-af8d-ad4c354534db,manufacturing processes,knowledge,50
M214501,2964011e-f828-4c6c-b98b-51e984d66365,material mechanics,knowledge,50
M214501,614fdb7f-637f-4501-a80a-53c14a9804e5,materials engineering,knowledge,100
M214501,9c071f1d-eac3-449d-b004-c14775b5a3b9,mechanical engineering,knowledge,50
M214501,efa141df-f382-418f-9121-bd88fd735669,mechanics,knowledge,50
M214501,0bc42cda-a6f0-4cac-9b34-7911faba0bd4,microbiology-bacteriology,knowledge,50
M214501,c09dce1b-e198-487e-b63f-934e10a4c181,monitor plant production,skill/competence,50
M214501,a8da58c7-42fc-4fd6-b25a-b06b74c00179,nanotechnology,knowledge,50
M214501,a2f40faa-f101-414c-9258-1b91fb564f10,optical engineering,knowledge,50
M214501,7b663720-0834-4291-bad3-96b4e48f80a1,oxidation,knowledge,100
M214501,b8ac179c-4a29-4467-9177-031daf1321d6,packaging engineering,knowledge,50
M214501,50f8b1de-747c-4967-9732-3db89c365261,perform chemical experiments,skill/competence,100
M214501,0b917c3e-e49f-40d9-8f95-3bc8e9c06fd2,perform laboratory tests,skill/competence,50
M214501,4fabca9a-7435-4f33-b1da-3cdb00340fdc,perform scientific research,skill/competence,100
M214501,acbb31e0-7cfb-4987-a9a7-4df119e0b83b,pharmaceutical chemistry,knowledge,50
M214501,34396520-b785-42dc-afe0-f74d7aa9f793,pharmaceutical drug development,knowledge,50
M214501,a1c72d66-3671-4a8e-840d-e8b28e237b6f,pharmaceutical industry,knowledge,50
M214501,0aa38c07-644b-4f81-8014-924ea3cc8dc5,pharmaceutical legislation,knowledge,50
M214501,89423614-b96a-44f5-9e63-1501549d8f31,pharmaceutical manufacturing quality systems,knowledge,50
M214501,7b1ab171-caed-4561-89e4-b214396b1ae8,pharmaceutical technology,knowledge,50
M214501,60c544c9-0815-479c-bcec-93c7891815ea,pharmacology,knowledge,50
M214501,4db59630-40d1-403d-b2f0-0cc81d95632d,pharmacovigilance legislation,knowledge,50
M214501,692ace70-7f97-4214-92bd-88f7637d8a44,physics,knowledge,50
M214501,5641a2af-9eb2-4209-9fc6-856f78f2d2f2,pollution legislation,knowledge,50
M214501,41daf4d3-33b8-4199-b814-e54964d277b6,properties of textile materials,knowledge,50
M214501,4f499e02-2983-40c5-a493-c720e6b03b23,provide information on hydrogen,skill/competence,50
M214501,c69587b4-05d3-45bb-b79b-9b85e6603fc2,provide technical expertise,skill/competence,50
M214501,c7cc6dc5-d56b-4323-8e5c-47c4022f615f,quality assurance methodologies,knowledge,50
M214501,8d4271ca-c9fd-40b3-875f-15f78332a49e,quality standards,knowledge,50
M214501,328733a7-6d84-420d-a65c-2a8014fadc60,record test data,skill/competence,50
M214501,47d491a9-f7c0-4b13-a10f-983d3aa0113e,safety engineering,knowledge,50
M214501,e5e17773-3a63-40c5-99e4-10e036cf7b99,semiconductors,knowledge,50
M214501,2450c3b3-e78e-435b-b84d-e05d984e71dc,software architecture models,knowledge,50
M214501,9ce18534-9fa6-49af-9521-42c1e10fe07c,spectroscopy,knowledge,100
M214501,f929c89e-c363-4132-a918-e021d57b307c,supply chain management,knowledge,50
M214501,ab2e56f3-24f0-413b-a67b-291a67fc2d1f,test chemical samples,skill/competence,100
M214501,0415142d-6921-4f8d-832b-6271382b8193,test materials,skill/competence,50
M214501,65825c90-dd02-4533-8192-9195c18e1676,test pharmaceutical process,skill/competence,50
M214501,f0c3839a-e295-42b5-b986-b3960c90c79f,test production input materials,skill/competence,50
M214501,fabd4be5-c648-40f7-9706-f2d99f065119,thermoplastic materials,knowledge,50
M214501,b70ab677-5781-40b5-9198-d98f4a34310f,toxicology,knowledge,50
M214501,7f107a85-d6ac-410f-a995-d635c5aa418b,types of metal,knowledge,50
M214501,1c3a0f83-8ee5-4693-9e3d-f1546a59a653,types of packaging materials,knowledge,50
M214501,9c66b182-96ec-43b3-8821-2aeb7df66f12,types of plastic,knowledge,50
M214501,b34e2ba1-9080-48c9-9b42-ee9192a4d3f1,use CAD software,skill/competence,50
M214501,c3fb1757-a529-4336-8898-4e96cd99f95f,use chemical analysis equipment,skill/competence,50
M214501,541561bc-510c-4a99-881c-2d8bf5a85462,use technical drawing software,skill/competence,50
M214501,929a997b-d56c-4383-b36d-6de9fa0e1721,work with chemicals,skill/competence,100
M214501,c438aa25-949e-47e6-a79c-a805d774946e,write batch record documentation,skill/competence,50
M214501,941364b9-1375-4add-9889-d67bae99bc8c,write technical reports,skill/competence,50
M214601,b9f16465-56a9-426b-a047-0f9f1f95ec92,address problems critically,skill/competence,50
M214601,ed1d2fed-92c4-47d6-9d6d-34d501c55572,advise on geology for mineral extraction,skill/competence,100
M214601,1441e3b2-d776-40aa-9684-536a25329ebb,advise on mine development,skill/competence,100
M214601,dfbed830-a70d-46da-9cce-82081593d948,advise on mine production,skill/competence,100
M214601,cfbde1b6-8e47-4b83-b430-3d5f7f38d69a,assess operating cost,skill/competence,50
M214601,9b0b2bb5-e26d-4384-8272-fa72060ac6bd,carry out geological explorations,skill/competence,100
M214601,3c333552-8d89-43f5-90bd-856e15bec433,design drawings,knowledge,50
M214601,c8ac1986-38fa-43b2-89dc-50a4beeb420e,electricity,knowledge,50
M214601,72a74f69-5cf1-43c5-99b9-62a444578919,engineering processes,knowledge,50
M214601,233be639-bdb5-4099-ab40-96d537d6c1f3,ensure compliance with safety legislation,skill/competence,100
M214601,032b0bed-22b1-456b-8009-91e6b838fe45,geological mapping,knowledge,50
M214601,8bdd25f8-4b6e-40fe-a2cf-c1badc594114,geology,knowledge,100
M214601,35bca3d6-c1ae-48ff-9ae3-a11cea578c2c,impact of geological factors on mining operations,knowledge,100
M214601,ad5ea463-5dc7-497e-b5fa-e1a1db0aaa08,install mining machinery,skill/competence,50
M214601,ebed12be-5b84-4962-a4bb-9ef569fa2661,interpret mechanical mine machinery manuals,skill/competence,50
M214601,9b3a7918-c4f0-4f3f-9eaf-72c952d17374,maintain mine machinery,skill/competence,50
